"Data-base,""Código Município"",""Município"",""Código Estado"",""Estado"",""Sigla Região"",""Região"",""Valor Pagador PF "",""Quantidade de Transações Pagador PF"",""Valor Pagador PJ"",""Quantidade de Transações Pagador PJ"",""Valor Recebedor PF"",""Quantidade de Transações Recebedor PF"",""Valor Recebedor PJ"",""Quantidade de Transações Recebedor PJ"",""Quantidade Pagador Pessoa PF"",""Quantidade Pagador Pessoa PJ"",""Quantidade Recebedor Pessoa PF"",""Quantidade Recebedor Pessoa PJ"""
"202108,2605301,""EXU"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",12879567.69,43153,2246432.38,1234,12923171.2,45269,1759329.49,1822,5568,134,5714,135"
"202301,5002803,""CARACOL"",50,""MATO GROSSO DO SUL"",""CO"",""CENTRO-OESTE"",7327462.13,33355,1762976.43,2494,6914232.47,23783,1600503.18,5572,2208,139,2120,136"
"202207,4115002,""MARILENA"",41,""PARANÁ"",""SU"",""SUL"",7352922.15,29189,3814183.11,2514,8363919.71,21491,4546087.64,7244,2311,179,2370,176"
"202410,4126900,""TAPIRA"",41,""PARANÁ"",""SU"",""SUL"",15102574.69,68949,9622540.08,5384,15809931.2,37522,9925491.15,15312,2837,199,2774,190"
"202409,4126900,""TAPIRA"",41,""PARANÁ"",""SU"",""SUL"",14230863.49,67205,8535898.46,4648,14909417.07,37115,7548527.55,13556,2786,200,2736,185"
"202101,2933174,""VARZEDO"",29,""BAHIA"",""NE"",""NORDESTE"",615048.82,1538,178326.33,88,643938.9,1589,260993.85,54,362,21,426,12"
"202404,4321451,""TEUTÔNIA"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",69710892.81,356499,108826753.86,45068,69972148.56,181336,106479609.5,131076,17598,2060,16454,2010"
"202203,2909000,""CORDEIROS"",29,""BAHIA"",""NE"",""NORDESTE"",4888852.89,18537,732515.91,623,4948236.64,14641,853048.1,1156,1689,59,1753,57"
"202410,5002803,""CARACOL"",50,""MATO GROSSO DO SUL"",""CO"",""CENTRO-OESTE"",13665365.36,86294,4028527.33,5768,13493553.92,46834,4964735.37,16315,3101,220,2919,201"
"202209,4126900,""TAPIRA"",41,""PARANÁ"",""SU"",""SUL"",8001653.03,24335,4571555.58,2463,8217712.73,17616,3126970.48,5319,1946,138,1902,138"
"202404,2605301,""EXU"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",64855420.78,475824,7842227.4,8108,62038148.78,321194,8592760.25,43861,16054,346,15565,313"
"202012,5108204,""TORIXORÉU"",51,""MATO GROSSO"",""CO"",""CENTRO-OESTE"",538744.11,1103,129244.8,62,618953.73,968,25444.89,20,325,9,344,9"
"202012,2605301,""EXU"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",1765314.75,3816,349904.08,126,1769920.68,3764,256555.54,117,1057,26,1061,36"
"202201,5006259,""NOVO HORIZONTE DO SUL"",50,""MATO GROSSO DO SUL"",""CO"",""CENTRO-OESTE"",4104872.5,14339,3248489.04,1178,3979444.59,12818,3105927.83,2256,1481,76,1426,75"
"202306,2605301,""EXU"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",45715866.84,283015,5422886.63,5715,44221270.77,204247,6233516.15,25874,13353,300,13286,275"
"202411,4115002,""MARILENA"",41,""PARANÁ"",""SU"",""SUL"",18764555.38,102664,7898142.27,8415,19399520.07,53687,8557397.91,25788,3736,284,3726,281"
"202305,4126900,""TAPIRA"",41,""PARANÁ"",""SU"",""SUL"",9967177.93,36095,5087890.02,3189,10508377.56,23599,5338106.68,8576,2317,153,2267,157"
"202406,4115002,""MARILENA"",41,""PARANÁ"",""SU"",""SUL"",15196637.24,92003,6583178.41,7185,16374660.46,50042,7377878.42,19983,3553,269,3583,258"
"202102,4115002,""MARILENA"",41,""PARANÁ"",""SU"",""SUL"",1045737.33,2066,955064.36,432,1274181.67,2194,1082510.38,385,502,68,578,63"
"202407,4126900,""TAPIRA"",41,""PARANÁ"",""SU"",""SUL"",14950173.34,63622,9662318.68,4882,15428264.86,35194,8202041.19,13407,2747,197,2698,188"
"202310,2105005,""HUMBERTO DE CAMPOS"",21,""MARANHÃO"",""NE"",""NORDESTE"",25776545.61,259585,2971778.17,4066,23554738.73,172547,2386030.36,14315,9289,123,8872,121"
"202312,2605301,""EXU"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",62322851.14,435578,6755284.38,7402,59866729.85,296989,7638839.32,41108,15119,335,14865,297"
"202204,4126900,""TAPIRA"",41,""PARANÁ"",""SU"",""SUL"",5937663.21,17468,3444602.13,1557,6507258.69,13490,2534421.65,3213,1663,123,1605,112"
"202011,4115002,""MARILENA"",41,""PARANÁ"",""SU"",""SUL"",103521.27,257,67681.75,37,120527.79,277,170414.01,34,123,9,129,16"
"202412,2933174,""VARZEDO"",29,""BAHIA"",""NE"",""NORDESTE"",28152594.57,167461,9372206.78,4312,26249746.56,127189,6915006.25,11918,4639,159,4507,138"
"202210,2605301,""EXU"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",33531686.41,172782,5012257.96,3983,33305817.79,141892,4919174.44,15916,10647,261,10744,238"
"202201,2104628,""GOVERNADOR LUIZ ROCHA"",21,""MARANHÃO"",""NE"",""NORDESTE"",4280210,20306,941699.81,592,4280538.64,17833,684118.41,1270,1663,36,1758,36"
"202305,2104628,""GOVERNADOR LUIZ ROCHA"",21,""MARANHÃO"",""NE"",""NORDESTE"",12708954.83,80136,1575830.52,1620,11173575.52,53397,1968956.49,5989,3071,54,3016,55"
"202312,2104628,""GOVERNADOR LUIZ ROCHA"",21,""MARANHÃO"",""NE"",""NORDESTE"",16739597.49,123902,1396552.56,2235,14795753.15,77708,1662786.63,9457,3455,58,3332,58"
"202110,2104628,""GOVERNADOR LUIZ ROCHA"",21,""MARANHÃO"",""NE"",""NORDESTE"",4673126.87,17439,1155141.36,483,4434922.29,15956,715009.1,785,1533,34,1546,38"
"202108,2105005,""HUMBERTO DE CAMPOS"",21,""MARANHÃO"",""NE"",""NORDESTE"",4462794.34,24118,1042364.09,691,4253985.27,23641,1274330.16,1101,2908,57,2828,55"
"202110,3169109,""TOLEDO"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",5679085.7,14468,2290856.76,1200,6594223.35,12881,4055841.37,1955,1786,127,1636,117"
"202107,2605301,""EXU"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",11036137.96,37031,2508672.54,1218,10835610,42432,2081181.95,1552,5105,126,5461,123"
"202309,2605301,""EXU"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",48439411.01,329173,5286642.91,6047,47384847.16,230840,6292547.11,30654,14225,326,13962,288"
"202502,2909000,""CORDEIROS"",29,""BAHIA"",""NE"",""NORDESTE"",14146610.87,74934,2931160.82,3242,13644676.8,40530,3393509.13,10277,3290,131,3126,134"
"202401,2104628,""GOVERNADOR LUIZ ROCHA"",21,""MARANHÃO"",""NE"",""NORDESTE"",14237772.06,113191,1587939.22,2197,12625760.7,67633,1817096,9011,3480,54,3370,60"
"202011,3521705,""ITABERÁ"",35,""SÃO PAULO"",""SE"",""SUDESTE"",492770.17,1293,218946.51,129,521383.22,1237,288604.51,97,510,40,461,51"
"202301,2105005,""HUMBERTO DE CAMPOS"",21,""MARANHÃO"",""NE"",""NORDESTE"",15738103.52,132985,2573888.03,2410,14297886.66,98539,1989991.84,9413,7204,118,6954,105"
"202307,4126900,""TAPIRA"",41,""PARANÁ"",""SU"",""SUL"",10827089.22,39910,4834374,2934,11144543.15,24964,4720238.75,9065,2361,151,2340,150"
"202301,2104628,""GOVERNADOR LUIZ ROCHA"",21,""MARANHÃO"",""NE"",""NORDESTE"",9259640.4,51145,898978.49,1158,8533959.77,38978,1235707.57,4100,2792,51,2700,50"
"202301,4115002,""MARILENA"",41,""PARANÁ"",""SU"",""SUL"",9380488.18,37906,6350398.4,4102,11273486.06,25357,6117118.55,10306,2663,216,2688,210"
"202302,2605301,""EXU"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",35550844.41,197221,4957830.95,4211,34898662.31,155149,4886575.39,19307,11906,275,11896,263"
"202110,3303500,""NOVA IGUAÇU"",33,""RIO DE JANEIRO"",""SE"",""SUDESTE"",986416161.25,4751533,313262649.13,241347,1048894365.83,4534683,265181316.43,358238,356915,15170,357394,14132"
"202308,2104628,""GOVERNADOR LUIZ ROCHA"",21,""MARANHÃO"",""NE"",""NORDESTE"",13530054.95,92431,1355812.2,1791,12143229.28,57961,1487773.8,6723,3233,59,3171,57"
"202101,4115002,""MARILENA"",41,""PARANÁ"",""SU"",""SUL"",602764.87,1469,1228763.67,291,866528.07,1576,1198313.2,266,402,54,475,51"
"202105,2605301,""EXU"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",7052803.67,23990,1792821.7,712,6855493.05,26793,1164992.43,834,3628,92,4180,98"
"202410,4115002,""MARILENA"",41,""PARANÁ"",""SU"",""SUL"",18437065.48,98164,7433462.63,8445,18232742.33,52185,8703373.98,24630,3725,278,3734,269"
"202405,4126900,""TAPIRA"",41,""PARANÁ"",""SU"",""SUL"",13679127.29,63522,8862714.52,4489,13756590.17,34438,10197381.69,12963,2730,193,2669,181"
"202012,4126900,""TAPIRA"",41,""PARANÁ"",""SU"",""SUL"",563893.39,1247,194455.79,94,586632.61,1165,153600.9,83,334,20,306,23"
"202101,2202109,""CAMPINAS DO PIAUÍ"",22,""PIAUÍ"",""NE"",""NORDESTE"",223449.42,794,10440,6,246074.1,891,6755,5,164,4,224,2"
"202212,4115002,""MARILENA"",41,""PARANÁ"",""SU"",""SUL"",9775360.64,43987,4365744.34,4130,11195272.76,31291,5388604.63,12212,2619,214,2686,207"
"202404,2104628,""GOVERNADOR LUIZ ROCHA"",21,""MARANHÃO"",""NE"",""NORDESTE"",16248997.97,128964,1950816.58,2331,14315165.98,76964,2337443.97,9322,3568,61,3442,61"
"202411,2933174,""VARZEDO"",29,""BAHIA"",""NE"",""NORDESTE"",26739662.75,150578,7480419.37,4027,24539096.72,119768,7414688.09,10839,4574,150,4435,139"
"202209,4115002,""MARILENA"",41,""PARANÁ"",""SU"",""SUL"",7574869.24,32493,3568282.84,2881,8244688.98,23357,4413984.12,7598,2455,188,2546,180"
"202203,2104628,""GOVERNADOR LUIZ ROCHA"",21,""MARANHÃO"",""NE"",""NORDESTE"",5903110.2,27715,1296345.82,780,5557911.07,23030,868264.35,1816,1912,42,1987,41"
"202407,2933174,""VARZEDO"",29,""BAHIA"",""NE"",""NORDESTE"",21073446.03,140215,7552952.97,3808,20695088.88,111872,5122540.15,9974,4336,136,4228,124"
"202307,2511004,""PEDRA BRANCA"",25,""PARAÍBA"",""NE"",""NORDESTE"",4503713.49,29090,330352.16,361,4259621.85,19952,367261.67,1625,1529,35,1563,28"
"202311,4321451,""TEUTÔNIA"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",60187194.19,298700,76372455.81,39105,59230825.39,163194,91007201.96,116770,16641,1907,15456,1877"
"202110,4115002,""MARILENA"",41,""PARANÁ"",""SU"",""SUL"",4175860.6,13674,2407225.05,1351,4933285.59,11656,2940894.66,2883,1636,138,1629,136"
"202012,4115002,""MARILENA"",41,""PARANÁ"",""SU"",""SUL"",489344.67,1139,890815.64,165,563346.66,1223,968983.16,115,339,22,348,33"
"202309,4310330,""IMBÉ"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",61984002.76,325467,29900183.73,33202,65458416.26,211909,25540820.97,70441,13799,1214,13315,1159"
"202407,4115002,""MARILENA"",41,""PARANÁ"",""SU"",""SUL"",15531440.77,93686,8970469.18,7581,16297806.56,49876,9882114.82,21270,3618,275,3610,266"
"202103,2105005,""HUMBERTO DE CAMPOS"",21,""MARANHÃO"",""NE"",""NORDESTE"",1340905.24,5643,729635.5,332,1483620.26,5902,594438.4,271,962,35,1165,27"
"202501,3303500,""NOVA IGUAÇU"",33,""RIO DE JANEIRO"",""SE"",""SUDESTE"",2875343754.36,22131725,1212357089.54,1023649,2828402034.76,15025026,1112092731.92,3180671,567720,27637,563940,26283"
"202209,2104628,""GOVERNADOR LUIZ ROCHA"",21,""MARANHÃO"",""NE"",""NORDESTE"",9429254.7,46364,863446.63,875,10353843.9,36577,1011632.59,3165,2522,41,2533,45"
"202112,3303500,""NOVA IGUAÇU"",33,""RIO DE JANEIRO"",""SE"",""SUDESTE"",1180743117.03,5749392,373694556.65,287472,1272383270.83,5440450,314198145.05,467338,357926,16350,377061,15330"
"202407,2105005,""HUMBERTO DE CAMPOS"",21,""MARANHÃO"",""NE"",""NORDESTE"",39233126.95,396325,7262381.48,5776,34696068.87,259793,5245436.77,26998,11495,157,10973,149"
"202011,4126900,""TAPIRA"",41,""PARANÁ"",""SU"",""SUL"",150115.93,282,20710.9,22,168552,307,24316.36,18,121,9,130,14"
"202309,5002803,""CARACOL"",50,""MATO GROSSO DO SUL"",""CO"",""CENTRO-OESTE"",9404941.03,49001,2494856.67,3477,9356783.47,31898,2807416.47,8760,2627,172,2469,164"
"202505,4115002,""MARILENA"",41,""PARANÁ"",""SU"",""SUL"",7864572.95,43579,3236170.62,2989,7768337.66,23078,3118208.23,9901,3573,256,3407,245"
"202201,2605301,""EXU"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",16974371.56,70067,2439519.73,2042,17512726.49,66468,2094810.2,4727,6835,190,7365,170"
"202201,2909000,""CORDEIROS"",29,""BAHIA"",""NE"",""NORDESTE"",3564607.39,13309,645058.41,480,3782992.39,11021,646876.21,851,1481,59,1557,52"
"202306,2105005,""HUMBERTO DE CAMPOS"",21,""MARANHÃO"",""NE"",""NORDESTE"",21265924.27,207991,2415471.07,3451,19352606.47,142286,2086775.77,15073,8443,106,8175,116"
"202105,2933174,""VARZEDO"",29,""BAHIA"",""NE"",""NORDESTE"",1824177.48,7024,635103,371,2276916.07,8665,722998.34,326,1001,46,1128,41"
"202211,2605301,""EXU"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",35135995.7,181256,4908335.73,4239,34522025.62,147375,4372580.41,16538,10992,271,11039,252"
"202209,2909000,""CORDEIROS"",29,""BAHIA"",""NE"",""NORDESTE"",6568721.14,27423,1686193.55,1072,6677183.1,19473,1550059.62,2165,2070,87,2098,79"
"202106,2104628,""GOVERNADOR LUIZ ROCHA"",21,""MARANHÃO"",""NE"",""NORDESTE"",2256796.32,8943,851303.24,293,2871609.55,9948,433977.61,403,1035,25,1157,26"
"202307,2605301,""EXU"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",50552523.76,310307,6477908.91,5990,49192555.83,220877,6461061.28,28684,13701,311,13702,272"
"202205,2933174,""VARZEDO"",29,""BAHIA"",""NE"",""NORDESTE"",6993687.94,36992,2775056.98,1583,8462617.31,31915,2063399.08,1829,2240,86,2376,74"
"202203,4115002,""MARILENA"",41,""PARANÁ"",""SU"",""SUL"",5608956.33,21636,3760450.24,2153,6496138.47,16434,4702098.93,5348,2023,168,2056,157"
"202107,4115002,""MARILENA"",41,""PARANÁ"",""SU"",""SUL"",3239909.2,9131,3098842.46,1137,3809460.37,8749,4235217.75,2162,1303,110,1362,124"
"202111,2105005,""HUMBERTO DE CAMPOS"",21,""MARANHÃO"",""NE"",""NORDESTE"",5482400.97,34965,1286915.11,776,5331756.89,31985,1001165.74,1720,3381,70,3419,64"
"202209,2605301,""EXU"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",31885593.06,156437,4969335.39,3932,32405638.19,132733,4774722.6,13199,10192,256,10307,233"
"202111,3535101,""PALMARES PAULISTA"",35,""SÃO PAULO"",""SE"",""SUDESTE"",6864085.16,26342,2114951.28,1830,7410582.54,25460,2029012.03,3897,3019,165,2921,158"
"202112,2104628,""GOVERNADOR LUIZ ROCHA"",21,""MARANHÃO"",""NE"",""NORDESTE"",5515231.07,22290,929442.82,605,5248883.81,20563,792916.87,1361,1630,35,1761,35"
"202103,4310330,""IMBÉ"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",12741704.54,30139,3969334.96,3744,14003533.42,30422,3330329.02,4515,5188,464,5354,440"
"202103,4115002,""MARILENA"",41,""PARANÁ"",""SU"",""SUL"",1537487.37,3508,1126537.31,597,1742721.69,3560,1732927.2,737,705,81,805,85"
"202409,2933174,""VARZEDO"",29,""BAHIA"",""NE"",""NORDESTE"",23478152.7,139503,7255972.1,3500,22776972.67,115470,6514049.47,9658,4435,162,4325,146"
"202103,2104628,""GOVERNADOR LUIZ ROCHA"",21,""MARANHÃO"",""NE"",""NORDESTE"",945776.43,2970,270735.71,137,978144.7,3315,110990.53,116,482,15,644,17"
"202202,2605301,""EXU"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",17595364.92,75530,2471642.11,2174,17294475.17,69690,2164904.02,4864,7130,199,7570,186"
"202303,4115002,""MARILENA"",41,""PARANÁ"",""SU"",""SUL"",9801322.58,45684,5844430.05,4612,10643921.3,30317,5728249.74,11735,2815,227,2868,213"
"202012,2104628,""GOVERNADOR LUIZ ROCHA"",21,""MARANHÃO"",""NE"",""NORDESTE"",332096,874,55211.93,24,592103.96,900,30011.35,30,258,6,248,6"
"202012,3149507,""PEQUERI"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",225302.91,662,194228.38,51,419440.98,711,83587.02,63,179,13,213,18"
"202111,4115002,""MARILENA"",41,""PARANÁ"",""SU"",""SUL"",4126967.54,14653,2150521.98,1674,4843587.91,12571,2685182.97,3603,1647,150,1717,145"
"202202,5108204,""TORIXORÉU"",51,""MATO GROSSO"",""CO"",""CENTRO-OESTE"",5057539.94,16283,1540423.75,912,5042311.58,12665,641197.93,1660,1466,69,1374,62"
"202106,2605301,""EXU"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",8454909.79,29261,2208002.18,832,8352496.87,33733,2150396.17,1137,4381,101,4704,108"
"202307,2105005,""HUMBERTO DE CAMPOS"",21,""MARANHÃO"",""NE"",""NORDESTE"",23466462.59,222680,4804907.01,4116,21313946.62,152200,3111301.97,15904,8617,114,8418,109"
"202304,4115002,""MARILENA"",41,""PARANÁ"",""SU"",""SUL"",9116371.96,44648,4775272.76,4305,10026375.16,29310,5304620.3,11351,2799,232,2841,215"
"202208,2605301,""EXU"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",31472546.14,149642,4335999.1,3698,31908546.05,126164,4399464.69,12380,9911,249,10042,234"
"202205,2909000,""CORDEIROS"",29,""BAHIA"",""NE"",""NORDESTE"",5811725.51,21433,786091.37,865,5592971.82,17353,1107253.42,1529,1832,64,1888,62"
"202111,3521705,""ITABERÁ"",35,""SÃO PAULO"",""SE"",""SUDESTE"",18506057.76,51441,9382740.44,5872,18134903.52,44219,13436103.46,9711,5414,390,5093,376"
"202204,4115002,""MARILENA"",41,""PARANÁ"",""SU"",""SUL"",6375192.51,23308,2724842.41,2094,7115693.69,17667,3474401.28,5543,2104,169,2129,167"
"202106,2909000,""CORDEIROS"",29,""BAHIA"",""NE"",""NORDESTE"",1844950.63,6415,172050.53,158,1949548.78,6652,272087.69,171,1032,34,1113,37"
"202503,4115002,""MARILENA"",41,""PARANÁ"",""SU"",""SUL"",19664026,112180,11705016.29,8925,19515171.56,59389,9433412.25,27278,3890,301,3873,288"
"202302,4310330,""IMBÉ"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",51140788.73,228502,30676485.61,32443,56598026.83,189028,28249472.29,80394,12450,1161,12234,1112"
"202206,2104628,""GOVERNADOR LUIZ ROCHA"",21,""MARANHÃO"",""NE"",""NORDESTE"",8112399.41,37609,1321657.5,767,7415672.68,30130,1004500.95,2675,2245,39,2248,46"
"202112,4115002,""MARILENA"",41,""PARANÁ"",""SU"",""SUL"",5523704.84,19075,3827779.47,1898,6637976.75,16203,3736364.72,4622,1788,149,1888,157"
"202412,4126900,""TAPIRA"",41,""PARANÁ"",""SU"",""SUL"",18113494.13,81227,10502924.18,5718,20174751.42,43813,11406180.83,18814,2898,205,2865,197"
"202011,2104628,""GOVERNADOR LUIZ ROCHA"",21,""MARANHÃO"",""NE"",""NORDESTE"",75053.67,207,3330,4,97162.58,222,2441,5,79,2,77,3"
"202102,2933174,""VARZEDO"",29,""BAHIA"",""NE"",""NORDESTE"",625393.61,2093,362350.64,152,867451.22,2259,461103.84,95,445,24,534,18"
"202108,4126900,""TAPIRA"",41,""PARANÁ"",""SU"",""SUL"",3896144.64,9014,1380920.7,813,4330820.27,7723,1469862.08,1162,1216,91,1147,93"
"202405,4310330,""IMBÉ"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",81231873.35,467377,34495759.92,40755,86881255.49,286409,31890883.23,108045,15282,1343,15035,1272"
"202203,4126900,""TAPIRA"",41,""PARANÁ"",""SU"",""SUL"",6319661.29,17386,3277789.06,1581,5876393.72,13035,2517269.58,3061,1607,115,1539,114"
"202103,4126900,""TAPIRA"",41,""PARANÁ"",""SU"",""SUL"",1952217.37,3014,724859.5,406,1566090.66,2889,700964.3,312,589,55,630,59"
"202402,5002803,""CARACOL"",50,""MATO GROSSO DO SUL"",""CO"",""CENTRO-OESTE"",10552848.79,61867,3441151.66,3659,10486478.67,36301,2763025.27,10508,2765,167,2616,159"
"202209,5002803,""CARACOL"",50,""MATO GROSSO DO SUL"",""CO"",""CENTRO-OESTE"",6726942.54,28035,1966247.36,2379,7154195.59,21620,1463086.89,4786,2005,135,1975,127"
"202503,4126900,""TAPIRA"",41,""PARANÁ"",""SU"",""SUL"",16604237.38,77650,10372366.54,5766,17783863.35,39558,11075891.98,17758,2927,212,2855,211"
"202106,4126900,""TAPIRA"",41,""PARANÁ"",""SU"",""SUL"",2875084.37,6418,1002194.14,611,2782711.82,6025,935027.44,755,1021,78,991,79"
"202202,4115002,""MARILENA"",41,""PARANÁ"",""SU"",""SUL"",4868214.66,18320,2147575.26,1735,5646598.85,14327,3033022.25,4608,1874,157,1929,156"
"202111,4126900,""TAPIRA"",41,""PARANÁ"",""SU"",""SUL"",4821002.85,12204,1612361.66,988,4304655.98,9962,1824180.3,1866,1378,112,1316,107"
"202305,4303558,""CAMARGO"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",4584234.8,14320,3091818.89,1605,4415461.63,6827,6545614.62,4370,1162,106,935,112"
"202504,4321451,""TEUTÔNIA"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",88351831.43,461522,144939463.5,58374,89500897.29,224937,134256922.54,175902,19402,2413,18250,2345"
"202211,4305850,""COQUEIROS DO SUL"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",2087897.87,6066,894369.43,611,1610528.53,3703,487382.21,869,698,51,611,60"
"202109,2933174,""VARZEDO"",29,""BAHIA"",""NE"",""NORDESTE"",3584561.12,14859,2120208.14,741,4150541.86,14774,2154982.72,790,1527,62,1621,54"
"202505,4310330,""IMBÉ"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",40327684.99,222069,16766230.93,19267,41876408.07,125564,16089802.81,53687,15651,1310,14536,1212"
"202107,2909000,""CORDEIROS"",29,""BAHIA"",""NE"",""NORDESTE"",2488843.73,8052,538867.71,193,2770174.61,7682,332635.47,231,1153,39,1241,38"
"202102,5002803,""CARACOL"",50,""MATO GROSSO DO SUL"",""CO"",""CENTRO-OESTE"",619406.62,1556,85507.05,144,689813.49,1560,352218.15,88,394,24,455,25"
"202205,4115002,""MARILENA"",41,""PARANÁ"",""SU"",""SUL"",6969829.01,26341,2607912.99,2346,7556097.01,19410,4145818.43,6020,2219,179,2231,172"
"202302,4303558,""CAMARGO"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",3712034.06,11426,3573544.65,1299,2731100.29,5710,3568688.26,3440,1060,114,863,110"
"202103,3140001,""MARIANA"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",34819516.43,70511,13105698.22,6581,32551751.41,65054,11245609.95,8469,12444,885,12968,965"
"202310,4303558,""CAMARGO"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",5335143.59,17272,5654021.75,1838,4504506.01,7930,8764355.8,4967,1237,128,1050,117"
"202206,2511004,""PEDRA BRANCA"",25,""PARAÍBA"",""NE"",""NORDESTE"",2761550,13036,284389.08,230,2672662.01,9965,150017.48,431,1018,25,1082,22"
"202207,2933174,""VARZEDO"",29,""BAHIA"",""NE"",""NORDESTE"",6996533.13,43618,3248132.5,1637,7805389.28,38281,3132594.19,2298,2480,90,2560,74"
"202212,4321451,""TEUTÔNIA"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",51255605.4,210178,95636186.45,28960,51061681.86,135629,129131643.68,87148,14533,1638,13568,1609"
"202308,4115002,""MARILENA"",41,""PARANÁ"",""SU"",""SUL"",10848822.4,59590,5866233.03,5245,12434400.23,37233,7488228.8,13695,3054,226,3086,229"
"202504,2605301,""EXU"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",94630834.94,607535,13639418.38,14059,90685364.43,376123,13360528.43,75580,18160,438,17422,387"
"202109,4321451,""TEUTÔNIA"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",21126250.91,63701,21961299.59,9827,20285469.46,49241,34532157.96,21512,9385,1100,8336,1084"
"202301,3303500,""NOVA IGUAÇU"",33,""RIO DE JANEIRO"",""SE"",""SUDESTE"",1683754637.96,10509090,573906579.28,512391,1746192916.37,8748891,518466345.54,1174587,467543,20904,470656,19882"
"202109,2104628,""GOVERNADOR LUIZ ROCHA"",21,""MARANHÃO"",""NE"",""NORDESTE"",3756224.79,14847,1031341.85,390,3453465.26,13641,397366.02,707,1375,31,1425,29"
"202312,2933174,""VARZEDO"",29,""BAHIA"",""NE"",""NORDESTE"",17488462.53,125673,10934615.07,4074,16768124.95,95834,5508742.93,8573,3925,113,3870,101"
"202309,3521705,""ITABERÁ"",35,""SÃO PAULO"",""SE"",""SUDESTE"",49507372.2,163583,46442272.67,17227,56956559.46,105099,56431079.36,34778,8674,619,8392,577"
"202102,2605301,""EXU"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",2535934.21,6736,1086480.83,280,2828918.44,7161,816421.76,210,1532,52,1861,47"
"202502,4310330,""IMBÉ"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",94732482.28,541482,59493407.78,55037,101444790.52,331950,55119075.41,181216,16496,1531,16042,1446"
"202105,4115002,""MARILENA"",41,""PARANÁ"",""SU"",""SUL"",2391614.05,6750,1228061.47,852,2602027.85,6056,1651410.52,1322,1020,95,1081,100"
"202110,3148301,""PAULA CÂNDIDO"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",3468697.5,12412,549481.44,491,3363227.47,11771,462415.25,716,1667,64,1669,64"
"202206,4115002,""MARILENA"",41,""PARANÁ"",""SU"",""SUL"",6892214.9,27172,3658307.24,2343,8581669.1,19942,4251189.54,6221,2283,184,2304,171"
"202305,2511004,""PEDRA BRANCA"",25,""PARAÍBA"",""NE"",""NORDESTE"",4305368.92,27096,316647.46,400,4168516.89,17254,273762.92,1284,1450,33,1471,25"
"202505,5002803,""CARACOL"",50,""MATO GROSSO DO SUL"",""CO"",""CENTRO-OESTE"",6361843.28,38352,1662078.19,2229,6139862.04,20419,1441512.87,7381,2949,169,2629,166"
"202408,5002803,""CARACOL"",50,""MATO GROSSO DO SUL"",""CO"",""CENTRO-OESTE"",12379196.2,83188,3744633.85,5006,12696068.56,45348,4213382.49,14721,3033,187,2901,185"
"202411,3169109,""TOLEDO"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",27988256.31,84462,9458101.73,7928,29826549.1,53745,8011354.25,23178,3419,315,3326,298"
"202502,2104628,""GOVERNADOR LUIZ ROCHA"",21,""MARANHÃO"",""NE"",""NORDESTE"",19338230.61,144821,2131670.61,2669,17137059.91,86196,1935600.31,11671,3896,70,3773,66"
